Country ID,Country Code,Country Name,Region ID,Region Name,Income Group ID,Income Group Name,Income Group Acronym,Managing Agency ID,Managing Agency Acronym,Managing Agency Name,Managing Sub-agency or Bureau ID,Managing Sub-agency or Bureau Acronym,Managing Sub-agency or Bureau Name,Implementing Partner Category ID,Implementing Partner Category Name,Implementing Partner Sub-category ID,Implementing Partner Sub-category Name,Implementing Partner ID,Implementing Partner Name,International Category ID,International Category Name,International Sector Code,International Sector Name,International Purpose Code,International Purpose Name,US Category ID,US Category Name,US Sector ID,US Sector Name,Funding Account ID,Funding Account Name,Funding Agency ID,Funding Agency Name,Funding Agency Acronym,Foreign Assistance Objective ID,Foreign Assistance Objective Name,Aid Type Group ID,Aid Type Group Name,Activity ID,Submission ID,Activity Name,Activity Description,Activity Project Number,Activity Start Date,Activity End Date,Transaction Type ID,Transaction Type Name,Fiscal Year,Transaction Date,Current Dollar Amount,Constant Dollar Amount,aid_type_id,aid_type_name,activity_budget_amount,submission_activity_id
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016707,"RMGS, Inc.",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,96209,58,Refund of Value Added Taxes (VAT),Administrative costs and operating expenses of DOS covering receivables established for refund of value added taxes (VAT),N/A ADMIN,,,2,Obligations,2021,31MAR2021,-2,-2,17,Administrative costs not included elsewhere,.,13920
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016707,"RMGS, Inc.",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,96209,58,Refund of Value Added Taxes (VAT),Administrative costs and operating expenses of DOS covering receivables established for refund of value added taxes (VAT),N/A ADMIN,,,2,Obligations,2022,31MAR2022,83,83,17,Administrative costs not included elsewhere,.,13920
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016707,"RMGS, Inc.",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,96209,58,Refund of Value Added Taxes (VAT),Administrative costs and operating expenses of DOS covering receivables established for refund of value added taxes (VAT),N/A ADMIN,,,2,Obligations,2022,30JUN2022,101,101,17,Administrative costs not included elsewhere,.,13920
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016707,"RMGS, Inc.",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,96209,58,Refund of Value Added Taxes (VAT),Administrative costs and operating expenses of DOS covering receivables established for refund of value added taxes (VAT),N/A ADMIN,,,2,Obligations,2022,30SEP2022,747,747,17,Administrative costs not included elsewhere,.,13920
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016707,"RMGS, Inc.",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,96209,58,Refund of Value Added Taxes (VAT),Administrative costs and operating expenses of DOS covering receivables established for refund of value added taxes (VAT),N/A ADMIN,,,2,Obligations,2023,31DEC2022,1304,1243,17,Administrative costs not included elsewhere,.,13920
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016707,"RMGS, Inc.",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,96209,58,Refund of Value Added Taxes (VAT),Administrative costs and operating expenses of DOS covering receivables established for refund of value added taxes (VAT),N/A ADMIN,,,3,Disbursements,2022,30JUN2022,74,74,17,Administrative costs not included elsewhere,.,13920
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016707,"RMGS, Inc.",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,96209,58,Refund of Value Added Taxes (VAT),Administrative costs and operating expenses of DOS covering receivables established for refund of value added taxes (VAT),N/A ADMIN,,,3,Disbursements,2022,30SEP2022,113,113,17,Administrative costs not included elsewhere,.,13920
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016707,"RMGS, Inc.",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,96209,58,Refund of Value Added Taxes (VAT),Administrative costs and operating expenses of DOS covering receivables established for refund of value added taxes (VAT),N/A ADMIN,,,3,Disbursements,2023,31DEC2022,590,563,17,Administrative costs not included elsewhere,.,13920
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016746,Confederated Tribes of the Umatilla Indian Reservation,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85520,58,"DOS Equipment, Lands, and Structures","Administrative costs and operating expenses of DOS contributing to Equipment, Lands, and Structures.",N/A ADMIN,,,2,Obligations,2022,31MAR2022,27062,27062,17,Administrative costs not included elsewhere,.,3524
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016746,Confederated Tribes of the Umatilla Indian Reservation,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85520,58,"DOS Equipment, Lands, and Structures","Administrative costs and operating expenses of DOS contributing to Equipment, Lands, and Structures.",N/A ADMIN,,,2,Obligations,2022,30SEP2022,109466,109466,17,Administrative costs not included elsewhere,.,3524
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016746,Confederated Tribes of the Umatilla Indian Reservation,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85520,58,"DOS Equipment, Lands, and Structures","Administrative costs and operating expenses of DOS contributing to Equipment, Lands, and Structures.",N/A ADMIN,,,2,Obligations,2023,31DEC2022,2680,2556,17,Administrative costs not included elsewhere,.,3524
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016746,Confederated Tribes of the Umatilla Indian Reservation,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85520,58,"DOS Equipment, Lands, and Structures","Administrative costs and operating expenses of DOS contributing to Equipment, Lands, and Structures.",N/A ADMIN,,,2,Obligations,2023,31MAR2023,1614,1539,17,Administrative costs not included elsewhere,.,3524
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016746,Confederated Tribes of the Umatilla Indian Reservation,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85520,58,"DOS Equipment, Lands, and Structures","Administrative costs and operating expenses of DOS contributing to Equipment, Lands, and Structures.",N/A ADMIN,,,2,Obligations,2023,30JUN2023,28214,26911,17,Administrative costs not included elsewhere,.,3524
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016746,Confederated Tribes of the Umatilla Indian Reservation,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85520,58,"DOS Equipment, Lands, and Structures","Administrative costs and operating expenses of DOS contributing to Equipment, Lands, and Structures.",N/A ADMIN,,,3,Disbursements,2022,30JUN2022,7738,7738,17,Administrative costs not included elsewhere,.,3524
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016746,Confederated Tribes of the Umatilla Indian Reservation,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85520,58,"DOS Equipment, Lands, and Structures","Administrative costs and operating expenses of DOS contributing to Equipment, Lands, and Structures.",N/A ADMIN,,,3,Disbursements,2022,30SEP2022,105000,105000,17,Administrative costs not included elsewhere,.,3524
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016746,Confederated Tribes of the Umatilla Indian Reservation,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85520,58,"DOS Equipment, Lands, and Structures","Administrative costs and operating expenses of DOS contributing to Equipment, Lands, and Structures.",N/A ADMIN,,,3,Disbursements,2023,31DEC2022,21941,20927,17,Administrative costs not included elsewhere,.,3524
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016746,Confederated Tribes of the Umatilla Indian Reservation,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85520,58,"DOS Equipment, Lands, and Structures","Administrative costs and operating expenses of DOS contributing to Equipment, Lands, and Structures.",N/A ADMIN,,,3,Disbursements,2023,31MAR2023,2709,2584,17,Administrative costs not included elsewhere,.,3524
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016746,Confederated Tribes of the Umatilla Indian Reservation,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85520,58,"DOS Equipment, Lands, and Structures","Administrative costs and operating expenses of DOS contributing to Equipment, Lands, and Structures.",N/A ADMIN,,,3,Disbursements,2023,30JUN2023,16164,15417,17,Administrative costs not included elsewhere,.,3524
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016750,"Iron Bow Technologies,LLC",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85551,58,"DOS Miscellaneous Goods, Services, and Operations Maintenance","Administrative costs and operating expenses of DOS contributing to Miscellaneous Goods, Services, and Operations Maintenance.",N/A ADMIN,,,2,Obligations,2021,31MAR2021,-10,-11,17,Administrative costs not included elsewhere,.,3530
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016750,"Iron Bow Technologies,LLC",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85551,58,"DOS Miscellaneous Goods, Services, and Operations Maintenance","Administrative costs and operating expenses of DOS contributing to Miscellaneous Goods, Services, and Operations Maintenance.",N/A ADMIN,,,2,Obligations,2022,31MAR2022,431,431,17,Administrative costs not included elsewhere,.,3530
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016750,"Iron Bow Technologies,LLC",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85551,58,"DOS Miscellaneous Goods, Services, and Operations Maintenance","Administrative costs and operating expenses of DOS contributing to Miscellaneous Goods, Services, and Operations Maintenance.",N/A ADMIN,,,2,Obligations,2022,30JUN2022,594,594,17,Administrative costs not included elsewhere,.,3530
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016750,"Iron Bow Technologies,LLC",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85551,58,"DOS Miscellaneous Goods, Services, and Operations Maintenance","Administrative costs and operating expenses of DOS contributing to Miscellaneous Goods, Services, and Operations Maintenance.",N/A ADMIN,,,2,Obligations,2022,30SEP2022,660956,660956,17,Administrative costs not included elsewhere,.,3530
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016750,"Iron Bow Technologies,LLC",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85551,58,"DOS Miscellaneous Goods, Services, and Operations Maintenance","Administrative costs and operating expenses of DOS contributing to Miscellaneous Goods, Services, and Operations Maintenance.",N/A ADMIN,,,2,Obligations,2023,31DEC2022,3258,3107,17,Administrative costs not included elsewhere,.,3530
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016750,"Iron Bow Technologies,LLC",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85551,58,"DOS Miscellaneous Goods, Services, and Operations Maintenance","Administrative costs and operating expenses of DOS contributing to Miscellaneous Goods, Services, and Operations Maintenance.",N/A ADMIN,,,2,Obligations,2023,31MAR2023,7975,7607,17,Administrative costs not included elsewhere,.,3530
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016750,"Iron Bow Technologies,LLC",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85551,58,"DOS Miscellaneous Goods, Services, and Operations Maintenance","Administrative costs and operating expenses of DOS contributing to Miscellaneous Goods, Services, and Operations Maintenance.",N/A ADMIN,,,2,Obligations,2023,30JUN2023,6613,6307,17,Administrative costs not included elsewhere,.,3530
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016750,"Iron Bow Technologies,LLC",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85551,58,"DOS Miscellaneous Goods, Services, and Operations Maintenance","Administrative costs and operating expenses of DOS contributing to Miscellaneous Goods, Services, and Operations Maintenance.",N/A ADMIN,,,3,Disbursements,2022,30JUN2022,435,435,17,Administrative costs not included elsewhere,.,3530
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016750,"Iron Bow Technologies,LLC",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85551,58,"DOS Miscellaneous Goods, Services, and Operations Maintenance","Administrative costs and operating expenses of DOS contributing to Miscellaneous Goods, Services, and Operations Maintenance.",N/A ADMIN,,,3,Disbursements,2022,30SEP2022,755,755,17,Administrative costs not included elsewhere,.,3530
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016750,"Iron Bow Technologies,LLC",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85551,58,"DOS Miscellaneous Goods, Services, and Operations Maintenance","Administrative costs and operating expenses of DOS contributing to Miscellaneous Goods, Services, and Operations Maintenance.",N/A ADMIN,,,3,Disbursements,2023,31DEC2022,53779,51295,17,Administrative costs not included elsewhere,.,3530
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016750,"Iron Bow Technologies,LLC",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85551,58,"DOS Miscellaneous Goods, Services, and Operations Maintenance","Administrative costs and operating expenses of DOS contributing to Miscellaneous Goods, Services, and Operations Maintenance.",N/A ADMIN,,,3,Disbursements,2023,31MAR2023,183668,175183,17,Administrative costs not included elsewhere,.,3530
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,19,Enterprises - United States,4016750,"Iron Bow Technologies,LLC",10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,85551,58,"DOS Miscellaneous Goods, Services, and Operations Maintenance","Administrative costs and operating expenses of DOS contributing to Miscellaneous Goods, Services, and Operations Maintenance.",N/A ADMIN,,,3,Disbursements,2023,30JUN2023,142987,136381,17,Administrative costs not included elsewhere,.,3530
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,1,Peace and Security,3,Stabilization Operations and Security Sector Reform,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,3,Project-Type,95921,58,RPSO fee for PR10350974,1.25% ROSP fee for PR10350974. The original PR amounting to $1 Information Redacted 111 Information Redacted 256.60. The RPSO fee need to be obligated manually.,438110000,,2022-06-24,2,Obligations,2022,24JUN2022,13891,13891,8,Project-type interventions - not Investment Related,.,13637
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,1,Peace and Security,3,Stabilization Operations and Security Sector Reform,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,3,Project-Type,95922,58,RPSO fee for PR10350974,1.25% ROSP fee for PR10350974. The original PR amounting to $1 Information Redacted 111 Information Redacted 256.60. The RPSO fee need to be obligated manually.,PR10350974P,,2022-06-27,3,Disbursements,2022,27JUN2022,13891,13891,8,Project-type interventions - not Investment Related,.,13638
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,90280,58,INL purchase 1 new line under SP PII.,INL purchase 1 new line under SP PII.,N/A ADMIN,,,3,Disbursements,2023,31MAR2023,11,10,17,Administrative costs not included elsewhere,.,8161
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,93719,58,MGT Christmas Gratuities 2022,MGT Christmas Gratuities 2022,N/A ADMIN,,,2,Obligations,2023,31MAR2023,-449,-429,17,Administrative costs not included elsewhere,.,11472
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,93720,58,MGT Christmas Gratuities 2022,MGT Christmas Gratuities 2022 Covers gratuitous payments as authorized.,N/A ADMIN,,,2,Obligations,2023,31DEC2022,449,429,17,Administrative costs not included elsewhere,.,11473
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,95240,58,PROCUREMENT CHARGES Information Redacted,"PROCUREMENT CHARGES Information Redacted Covers the costs for receiving, inspecting, stocking, pulling from stock, delivery, and other related services such as the 1 percent acquisition surcharge for executing grants and contracts above post warrant levels.",PR11134392P,,,2,Obligations,2023,31DEC2022,8238,7858,17,Administrative costs not included elsewhere,.,12963
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,95240,58,PROCUREMENT CHARGES Information Redacted,"PROCUREMENT CHARGES Information Redacted Covers the costs for receiving, inspecting, stocking, pulling from stock, delivery, and other related services such as the 1 percent acquisition surcharge for executing grants and contracts above post warrant levels.",PR11134392P,,,3,Disbursements,2023,31DEC2022,8238,7858,17,Administrative costs not included elsewhere,.,12963
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,62,INL,International Narcotics and Law Enforcement Affairs,8,Enterprises,20,Enterprises - Non United States,3990007,Enterprise - Non United States Other,10,Administrative Costs,911,Operating Expenses,91010,Operating Expenses,8,Program Support,41,Direct Administrative Costs,11x1022,International Narcotics Control and Law Enforcement,2,Department of State,STATE,1,Economic,6,Administrative Costs,98498,58,Waldorf Astoria Parking INL Information Redacted Begin,Waldorf Astoria Parking INL Information Redacted Begin OCT 30th Covers receivables established for refund of value added taxes (VAT),PR11224674,,,2,Obligations,2023,31DEC2022,126,120,17,Administrative costs not included elsewhere,.,16188
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,66,PM,Political-Military Affairs,1,Government,1,Government - United States,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,1,Peace and Security,3,Stabilization Operations and Security Sector Reform,11x1082,Foreign Military Financing Program,2,Department of State,STATE,2,Military,3,Project-Type,256674,98,"DOD - Foreign Military Financing (FMF) Program, Payment Waived","The amount of credit extended to a foreign government or international organization in any fiscal year for the procurement of defense articles, defense services, and design and construction services.",,,,2,Obligations,2012,,3075000000,3872347500,8,Project-type interventions - not Investment Related,.,2
376,ISR,Israel,3,Middle East and North Africa,4.0,High Income Country,HIC,2,STATE,Department of State,66,PM,Political-Military Affairs,1,Government,1,Government - United States,1000003,U.S. Government - Department of Defense,3,Governance,152,"Conflict, Peace, and Security",15210,Security system management and reform,1,Peace and Security,3,Stabilization Operations and Security Sector Reform,11x1082,Foreign Military Financing Program,2,Department of State,STATE,2,Military,3,Project-Type,256674,98,"DOD - Foreign Military Financing (FMF) Program, Payment Waived","The amount of credit extended to a foreign government or international organization in any fiscal year for the procurement of defense articles, defense services, and design and construction services.",,,,2,Obligations,2013,,2943233720,3639805778,8,Project-type interventions - not Investment Related,.,2
